sourcedb	sourcedb_version	method	labnr	c14age	c14std	c13val	site	sitetype	feature	period	culture	material	species	region	country	lat	lon	shortref	source_label	mat_group	species_group	dna_status
present datasets	25.04.2025		Beta-55050	9840	50		Hallan Çemi Tepesi	settlement	Aceramic			charcoal		Batman	Turkey	38.2272	41.2389	Rosenberg 1994; Thissen 2002; TAY Project; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-66854	9930	110		Hallan Çemi Tepesi	settlement	Aceramic			charcoal		Batman	Turkey	38.2272	41.2389	Rosenberg et al. 1995; Thissen 2002; TAY Project; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-66855	10060	90		Hallan Çemi Tepesi	settlement	Aceramic			charcoal		Batman	Turkey	38.2272	41.2389	Rosenberg et al. 1995; Thissen 2002; TAY Project; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-66856	9870	110		Hallan Çemi Tepesi	settlement	Aceramic			charcoal		Batman	Turkey	38.2272	41.2389	Rosenberg et al. 1995; Thissen 2002; TAY Project; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-66858	10320	110		Hallan Çemi Tepesi	settlement	Aceramic; below house floor, fill			charcoal		Batman	Turkey	38.2272	41.2389	Rosenberg et al. 1995; Thissen 2002; TAY Project; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-67463	9890	90		Hallan Çemi Tepesi	settlement	Aceramic			charcoal		Batman	Turkey	38.2272	41.2389	Rosenberg et al. 1995; Thissen 2002; TAY Project; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Beta-67464	10000	80		Hallan Çemi Tepesi	settlement	Aceramic			charcoal		Batman	Turkey	38.2272	41.2389	Rosenberg et al. 1995; Thissen 2002; TAY Project; CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		OxA-12298	9980	60	-24.86	Hallan Çemi Tepesi	settlement	Sample 2/6H 07 0979			seed (charred)	Pistacia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12299	10020	45	-24.608	Hallan Çemi Tepesi	settlement	Sample 14/6G 12 1809			seed (charred)	Lathyrus/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12328	9960	45	-25.582	Hallan Çemi Tepesi	settlement	Sample 1/5G 47 1034			seed (charred)	Pistacia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12329	10085	45	-22.185	Hallan Çemi Tepesi	settlement	Sample 3/6H 10 0978			seed (charred)	Pisum/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12330	9980	45	-24.505	Hallan Çemi Tepesi	settlement	Sample 4/5H 56 1145			seed (charred)	Amygdalus	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12331	9975	45	-25.764	Hallan Çemi Tepesi	settlement	Sample 5/5H 57 1146			seed (charred)	Amygdalus	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12332	9935	45	-24.427	Hallan Çemi Tepesi	settlement	Sample 6/6E 12 1652			seed (charred)	Pisum/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12333	10050	45	-23.173	Hallan Çemi Tepesi	settlement	Sample 7/6E 17 1666			seed (charred)	Lathyrus/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12334	9970	45	-24.403	Hallan Çemi Tepesi	settlement	Sample 8/5H 93 2049			seed (charred)	Scirpus maritimus	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12335	9995	40	-23.906	Hallan Çemi Tepesi	settlement	Sample 9/5H 99 2046			seed (charred)	Lathyrus/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12336	10020	40	-25.362	Hallan Çemi Tepesi	settlement	Sample 10/5G 72 2184			seed (charred)	Pistacia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12337	9965	40	-24.166	Hallan Çemi Tepesi	settlement	Sample 13/6G 12 1803			seed (charred)	Pisum/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12338	9970	40	-23.515	Hallan Çemi Tepesi	settlement	Sample 17/6F 07 1209			seed (charred)	Pisum/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12339	9955	40	-22.496	Hallan Çemi Tepesi	settlement	Sample 18/6F 07 1215			seed (charred)	Lathyrus/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12340	9980	40	-24.845	Hallan Çemi Tepesi	settlement	Sample 19/6F 07 1218			seed (charred)	Amygdalus	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; CalPal; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12341	10045	45	-25.878	Hallan Çemi Tepesi	settlement	Sample 21/6F 07 1226-1227			seeds (charred)	Amygdalus	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12769	10010	40	-24.165	Hallan Çemi Tepesi	settlement	Sample 16/6F 07 1207			seeds (charred)	Lathyrus/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12878	9535	75	-24.272	Hallan Çemi Tepesi	settlement	Sample 12/6G 12 1802			seeds (charred)	Lathyrus/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		OxA-12879	9560	100	-22.517	Hallan Çemi Tepesi	settlement	Sample 15/6G 12 1810			seeds (charred)	Lathyrus/Vicia	Batman	Turkey	38.2272	41.2389	Higham et al. 2007; Flohr et al. 2016; ORAU	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		MTC-16074	9527	71		Hasankeyf Höyük	settlement	Structure 2, G12					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		PLD-24773	9559	33		Hasankeyf Höyük	settlement	Structure 3			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24776	9568	35		Hasankeyf Höyük	settlement	Structure 3			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MTC-16071	9597	66		Hasankeyf Höyük	settlement	Structure 1, G12/13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16069	9652	77		Hasankeyf Höyük	settlement	Square H-12					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16073	9674	72		Hasankeyf Höyük	settlement	Structure 1, G12/13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		PLD-24586	9690	32		Hasankeyf Höyük	settlement	Structure 3			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MTC-16075	9708	77		Hasankeyf Höyük	settlement	Structure 2, G12			charcoal		Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MTC-16080	9733	68		Hasankeyf Höyük	settlement	Structure 1, G 12/13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16076	9778	69		Hasankeyf Höyük	settlement	Structure 8, G13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16079	9784	95		Hasankeyf Höyük	settlement	Structure 8, G13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16067	9827	69		Hasankeyf Höyük	settlement	Structure 1, G12/13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16072	9828	76		Hasankeyf Höyük	settlement	Structure 8, G13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16078	9831	90		Hasankeyf Höyük	settlement	Structure 2, G12					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16066	9860	82		Hasankeyf Höyük	settlement	Structure 8, G13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		PLD-24780	9865	35		Hasankeyf Höyük	settlement	Structure 30			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24782	9883	36		Hasankeyf Höyük	settlement	Structure 30			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24786	9903	37		Hasankeyf Höyük	settlement	Structure 8			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MTC-16077	9916	82		Hasankeyf Höyük	settlement	Structure 1, G12/13					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		MTC-16068	9920	83		Hasankeyf Höyük	settlement	Structure 2, G12					Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		PLD-24777	9920	37		Hasankeyf Höyük	settlement	Structure 3			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24775	9927	36		Hasankeyf Höyük	settlement	Structure 3			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24785	9937	36		Hasankeyf Höyük	settlement	Structure 72			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24781	9964	39		Hasankeyf Höyük	settlement	Structure 30			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24587	9974	39		Hasankeyf Höyük	settlement	Structure 3			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24787	9997	39		Hasankeyf Höyük	settlement	Structure 8			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24591	9998	32		Hasankeyf Höyük	settlement	Structure 72			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		MTC-16070	10006	83		Hasankeyf Höyük	settlement	Structure 2, G12			charcoal		Batman	Turkey	37.7069	41.439	Miyake et al. 2012; Benz 2014	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24784	10016	38		Hasankeyf Höyük	settlement	Structure 72			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24588	10017	32		Hasankeyf Höyük	settlement	Structure 30			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		PLD-24590	10055	32		Hasankeyf Höyük	settlement	Structure 72			charcoal		Batman	Turkey	37.7069	41.439	Maeda 2018	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-2733	4030	60		Hassek Höyük	settlement	FBZ I;FBZ I			seed		Urfa	Turkey	37.7472	38.92	Di Nocera 2000; Böhner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7238	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Ki-2964	4300	80		Hassek Höyük	settlement	Uruk			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-2731	4390	50		Hassek Höyük	settlement	Uruk			charcoal		Urfa	Turkey	37.7472	38.92	Böhner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7240	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2960	4390	80		Hassek Höyük	settlement	EBA I			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-2732	4400	60		Hassek Höyük	settlement	Uruk			grain	Cerealia	Urfa	Turkey	37.7472	38.92	Böhner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7241	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Ki-2355	4430	70		Hassek Höyük	settlement	Chalcolithic; below Uruk house 1			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2352.01	4440	100		Hassek Höyük	settlement	phase FBZ I, FBZ I, EBA I	EBA I		charcoal		Urfa	Turkey	37.7472	38.92	Willkomm 1992	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2965	4440	80		Hassek Höyük	settlement	Chalcolithic; Uruk-layer 5C			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2959	4450	110		Hassek Höyük	settlement	EBA I			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-2730	4470	50		Hassek Höyük	settlement	Uruk			charcoal		Urfa	Turkey	37.7472	38.92	Böhner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7245	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		KI-2902	4470	110		Hassek Höyük	settlement						Urfa	Turkey	37.7472	38.92	Di Nocera 2000	Global Repositories	Indeterminate/Other	Indeterminate	Chronometric Only
present datasets	25.04.2025		Ki-2961	4470	70		Hassek Höyük	settlement	EBA I			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2962	4470	110		Hassek Höyük	settlement	Chalcolithic			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2353	4490	100		Hassek Höyük	settlement	Chalcolithic; below Uruk house 1			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2352.02	4560	110		Hassek Höyük	settlement	Uruk			grain		Urfa	Turkey	37.7472	38.92	Willkomm 1992	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Ki-2352.03	4580	60		Hassek Höyük	settlement	Uruk			grain		Urfa	Turkey	37.7472	38.92	Willkomm 1992	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Ki-2963	4600	110		Hassek Höyük	settlement	below Uruk house 1			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Ki-2354	4680	70		Hassek Höyük	settlement	Chalcolithic			charcoal		Urfa	Turkey	37.7472	38.92	Wilkomm 1992; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		GrN-11654	5530	50		Hayaz Höyük	settlement	Square EG83			charcoal		Urfa	Turkey	37.48	38.33	CalPal; Flohr et al. 2016	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		GrN-12510	8300	60		Hayaz Höyük	settlement	Phase I;Square EG54/265; Initial phase, basal layer			charcoal		Urfa	Turkey	37.48	38.33	CalPal; Benz 2014; Flohr et al. 2016; TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		KIA-39679	3365	20		Hirbemerdon Tepe	settlement	collapse/filling layer sealing			bone	animal	Adıyaman	Turkey	37.777296	37.777296	Laneri et al. 2015	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		KIA-39680	3240	20		Hirbemerdon Tepe	settlement	collapse/filling layer sealing			bone	animal	Adıyaman	Turkey	37.777296	37.777296	Laneri et al. 2015	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		KIA-39681	3505	20		Hirbemerdon Tepe	settlement	Outdoor space 35 (the piazza)			bone	animal	Adıyaman	Turkey	37.777296	37.777296	Laneri et al. 2015	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		KIA-39682A	3575	25		Hirbemerdon Tepe	settlement	Outdoor space 35 (the piazza)			bone	animal	Adıyaman	Turkey	37.777296	37.777296	Laneri et al. 2015	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		KIA-39683	3585	20		Hirbemerdon Tepe	settlement	Outdoor space 35 (the piazza)			bone	animal	Adıyaman	Turkey	37.777296	37.777296	Laneri et al. 2015	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		KIA-39684	3305	20		Hirbemerdon Tepe	settlement	collapse/filling layer sealing			bone	animal	Adıyaman	Turkey	37.777296	37.777296	Laneri et al. 2015	Global Repositories	Bone/Teeth (Human/Animal)	Animal	Chronometric Only
present datasets	25.04.2025		Hacettepe-6	2063	40		Hisarcık Köyü	mine	mine gallery			charcoal		Çankırı	Turkey	40.400845	33.455705	Ergin et al. 1980	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-	2786	42		Hisarlik (Troy)	settlement	D9.2424			charcoal		Çanakkale	Turkey	39.9575	26.2389	Koppenhöfer 1997; CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-14499	2812	56		Hisarlik (Troy)	settlement	VIIb?			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-14476	2895	67		Hisarlik (Troy)	settlement	VIIb?			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-12046	2920	86		Hisarlik (Troy)	settlement	Ia			charcoal		Çanakkale	Turkey	39.9575	26.2389	Korfmann and Kromer 1993	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-14420	3177	57		Hisarlik (Troy)	settlement	VI			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-13798	3236	81		Hisarlik (Troy)	settlement	VI			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-13624	3306	33		Hisarlik (Troy)	settlement	VI			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-13625	3327	36		Hisarlik (Troy)	settlement	VI			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-14491	3346	42		Hisarlik (Troy)	settlement	VI			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-15274	3349	31		Hisarlik (Troy)	settlement	VI			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-14489	3365	35		Hisarlik (Troy)	settlement	V-VI?			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Bln-1107	3375	100		Hisarlik (Troy)	settlement	VI			seeds		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Short-lived Plants	Cereal/Pulse/Seed	Chronometric Only
present datasets	25.04.2025		Hd-19857	3401	68		Hisarlik (Troy)	settlement	phase IV.1, G6. 171			wood (twigs)		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-16682	3491	16		Hisarlik (Troy)	settlement	phase V, D20. 471			wood		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-14488	3503	33		Hisarlik (Troy)	settlement	V-VI?			charcoal		Çanakkale	Turkey	39.9575	26.2389	TAY Project	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-22226	3516	37		Hisarlik (Troy)	settlement	phase V, x7. 357			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		GrA-24678	3520	50		Hisarlik (Troy)	settlement	Troy V, A7. 1026-1			bone	human	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Human	Chronometric Only
present datasets	25.04.2025		Hd-16508	3520	36		Hisarlik (Troy)	settlement	phase V, D20. 473			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-29189	3528	24		Hisarlik (Troy)	settlement	Troy IV burial 2, HI 25/26. 154			bone	human	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Human	Chronometric Only
present datasets	25.04.2025		Hd-23653	3529	23		Hisarlik (Troy)	settlement	phase V, A7. 1399			charcoal		Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
present datasets	25.04.2025		Hd-28866	3557	24		Hisarlik (Troy)	settlement	Troy IV burial 1, HI 25/26. 153			bone	human	Çanakkale	Turkey	39.9575	26.2389	CalPal	Global Repositories	Bone/Teeth (Human/Animal)	Human	Chronometric Only
